id,sales
3008018,0.0
3008019,2974.863038424494
3008020,0.0
3008021,518.5736321957289
3008022,0.0
3008023,948.4323700676237
3008024,908.1456017289739
3008025,240.11835360509653
3008026,208.05463201416794
3008027,146.78776524079925
3008028,3332.8571040417664
3008029,4.337377103314579
3008030,16.329813633365823
3008031,14.222652672361097
3008032,14.060293247520434
3008033,0.0
3008034,264.6903032149259
3008035,6.047699498388135
3008036,0.0
3008037,0.0
3008038,47.57142517097012
3008039,0.0
3008040,411.49794040332176
3008041,269.5265449057336
3008042,0.0
3008043,21.34961073996455
3008044,430.28395227891485
3008045,93.02391453044557
3008046,2697.7700064365877
3008047,20.986554457585623
3008048,55.38678738895479
3009798,4.163868973529568
3009799,0.0
3009800,0.0
3009801,3100.6537694242734
3009802,0.0
3009803,519.9294918318573
3009804,0.0
3009805,977.9641763467587
3009806,925.9497457664093
3009807,230.073121586406
3009808,199.7954782225575
3009809,141.1612334730035
3009810,3824.187255163564
3009811,0.4589937665024955
3009812,8.070659841755456
3009813,13.830526143264223
3009814,15.436302699658498
3009815,0.0
3009816,257.3567998049482
3009817,2.942740102968501
3009818,0.0
3009819,0.0
3009820,39.08001590402238
3009821,0.0
3009822,407.3782118371843
3009823,258.15776489432363
3009824,0.0
3009825,22.70547037609332
3009826,435.4090040654599
3009827,90.78118532136655
3009828,2735.4871018207955
3009829,20.76506446310147
3009830,48.21584602250023
3011580,9.843165620116114
3011581,0.0
3011582,0.0
3011583,3033.3181106942825
3011584,0.0
3011585,525.6087884784439
3011586,0.0
3011587,983.6434729933453
3011588,931.6290424129959
3011589,235.75241823299254
3011590,205.47477486914406
3011591,146.84053011959006
3011592,3708.5063510173118
3011593,6.138290413089044
3011594,13.749956488342004
3011595,19.50982278985077
3011596,21.115599346245045
3011597,0.0
3011598,262.154664740918
3011599,8.62203674955505
3011600,0.0
3011601,2.689217713537503
3011602,44.75931255060892
3011603,0.0
3011604,413.05750848377085
3011605,263.83706154091016
3011606,0.0
3011607,28.384767022679867
3011608,441.0883007120464
3011609,96.4604819679531
3011610,2569.85941807794
3011611,26.444361109688018
3011612,53.89514266908678
3013362,3.851333666155292
3013363,0.0
3013364,0.0
3013365,3013.2524618311613
3013366,0.0
3013367,519.6169565244832
3013368,0.0
3013369,977.6516410393846
3013370,925.6372104590351
3013371,229.7605862790317
3013372,199.48294291518323
3013373,140.84869816562923
3013374,3665.5644623701264
3013375,0.14645845912822011
3013376,7.758124534381182
3013377,13.517990835889947
3013378,15.123767392284222
3013379,0.0
3013380,256.1628327869573
3013381,2.630204795594226
3013382,0.0
3013383,0.0
3013384,38.76748059664809
3013385,0.0
3013386,407.06567652981005
3013387,257.84522958694936
3013388,0.0
3013389,22.392935068719037
3013390,435.0964687580856
3013391,90.46865001399226
3013392,2532.185336077322
3013393,20.452529155727188
3013394,47.903310715125954
3015144,3.1744880250793246
3015145,0.0
3015146,0.0
3015147,3106.578331682187
3015148,0.0
3015149,518.940110883407
3015150,0.0
3015151,976.9747953983084
3015152,924.960364817959
3015153,229.08374063795574
3015154,198.80609727410726
3015155,140.17185252455326
3015156,3667.4565389182712
3015157,0.0
3015158,7.081278893305213
3015159,12.84114519481398
3015160,14.446921751208254
3015161,0.0
3015162,256.367418856498
3015163,1.9533591545182574
3015164,0.0
3015165,0.0
3015166,38.090634955572135
3015167,0.0
3015168,406.3888308887341
3015169,257.1683839458734
3015170,0.0
3015171,21.716089427643077
3015172,434.4196231170097
3015173,89.7918043729163
3015174,2766.812221404028
3015175,19.775683514651227
3015176,47.22646507404998
3016926,0.0
3016927,0.0
3016928,0.0
3016929,2983.039076123642
3016930,0.0
3016931,511.6548664769711
3016932,0.0
3016933,957.3844361396856
3016934,910.4449068241069
3016935,219.68022290453794
3016936,189.40257954068946
3016937,130.76833479113546
3016938,3462.5272849557855
3016939,0.0
3016940,0.0
3016941,7.699378442646272
3016942,5.043404017790519
3016943,0.0
3016944,246.0824694124637
3016945,0.0
3016946,0.0
3016947,0.0
3016948,31.23524423664355
3016949,0.0
3016950,396.9853131553164
3016951,247.76486621245593
3016952,0.0
3016953,12.312571694225326
3016954,427.3852544643525
3016955,84.6500376207486
3016956,2539.978293707227
3016957,10.372165781233456
3016958,37.82294734063224
3018708,16.211911871922254
3018709,0.0
3018710,0.0
3018711,2972.1540747173485
3018712,0.0
3018713,515.6712606855415
3018714,0.0
3018715,971.3148766306731
3018716,898.0130166313706
3018717,235.09770876792768
3018718,203.03398717699903
3018719,141.76712040363034
3018720,3327.9001497609333
3018721,1.8648592806348308
3018722,11.30916879619694
3018723,9.649008264578903
3018724,9.039648410351537
3018725,0.0
3018726,259.6696583777571
3018727,1.8171780262156314
3018728,0.0
3018729,0.0
3018730,45.09890734829036
3018731,0.0
3018732,406.4772955661529
3018733,264.50590006856476
3018734,0.0
3018735,16.328965902795645
3018736,427.6324565225065
3018737,88.45027012266338
3018738,2678.9404325571604
3018739,15.965909620416726
3018740,50.3661425517859
3020490,16.211911871922254
3020491,0.0
3020492,0.0
3020493,2931.1644329245255
3020494,0.0
3020495,515.6712606855415
3020496,0.0
3020497,971.3148766306731
3020498,898.0130166313706
3020499,235.09770876792768
3020500,203.03398717699903
3020501,141.76712040363034
3020502,3228.864709433668
3020503,1.8648592806348308
3020504,11.30916879619694
3020505,9.649008264578903
3020506,9.039648410351537
3020507,0.0
3020508,259.6696583777571
3020509,1.8171780262156314
3020510,0.0
3020511,0.0
3020512,45.09890734829036
3020513,0.0
3020514,406.4772955661529
3020515,264.50590006856476
3020516,0.0
3020517,16.328965902795645
3020518,427.6324565225065
3020519,88.45027012266338
3020520,2678.9404325571604
3020521,15.965909620416726
3020522,50.3661425517859
3022272,0.0
3022273,0.0
3022274,0.0
3022275,3096.011606150273
3022276,0.0
3022277,508.67760774879764
3022278,0.0
3022279,992.4971703369358
3022280,907.4676480959337
3022281,216.19961412823994
3022282,186.42532081251628
3022283,127.7910760629623
3022284,3577.879205925237
3022285,0.0
3022286,0.0
3022287,4.722119714473078
3022288,2.0661452896173227
3022289,0.0
3022290,246.61145080269284
3022291,0.0
3022292,0.0
3022293,0.0
3022294,28.25798550847035
3022295,0.0
3022296,394.00805442714324
3022297,244.78760748428274
3022298,0.0
3022299,9.335312966052133
3022300,424.4079957361793
3022301,81.6727788925754
3022302,2468.078118240947
3022303,7.394907053060261
3022304,34.84568861245904
3024054,0.0
3024055,0.0
3024056,0.0
3024057,3096.011606150273
3024058,0.0
3024059,508.67760774879764
3024060,0.0
3024061,992.4971703369358
3024062,907.4676480959337
3024063,216.19961412823994
3024064,186.42532081251628
3024065,127.7910760629623
3024066,3577.879205925237
3024067,0.0
3024068,0.0
3024069,4.722119714473078
3024070,2.0661452896173227
3024071,0.0
3024072,246.61145080269284
3024073,0.0
3024074,0.0
3024075,0.0
3024076,28.25798550847035
3024077,0.0
3024078,394.00805442714324
3024079,244.78760748428274
3024080,0.0
3024081,9.335312966052133
3024082,424.4079957361793
3024083,81.6727788925754
3024084,2468.078118240947
3024085,7.394907053060261
3024086,34.84568861245904
3025836,2.710916679628319
3025837,0.0
3025838,0.0
3025839,3077.460468979708
3025840,0.0
3025841,515.3808961144778
3025842,0.0
3025843,1001.9699035915306
3025844,923.1729719608563
3025845,229.07424885024128
3025846,197.01870441700433
3025847,138.3844596674503
3025848,3638.934451912182
3025849,0.23034697543851743
3025850,5.2938860362023545
3025851,15.315503318961154
3025852,12.659528894105387
3025853,0.0
3025854,257.20483440718067
3025855,0.9560896624117733
3025856,0.0
3025857,0.013056489111220544
3025858,38.85136911295843
3025859,0.0
3025860,404.6014380316313
3025861,255.38099108877066
3025862,0.0
3025863,19.92869657054021
3025864,435.00137934066737
3025865,92.26616249706345
3025866,2601.2729953748258
3025867,17.988290657548344
3025868,45.439072216947125
3027618,14.40902588182287
3027619,0.0
3027620,0.0
3027621,3248.580705357452
3027622,0.0
3027623,527.0790053166724
3027624,0.5995928831172181
3027625,1046.5266339369014
3027626,938.8520568779179
3027627,238.63114708389367
3027628,212.69778933406607
3027629,154.06354458451204
3027630,4176.290895816183
3027631,11.928456177633077
3027632,20.972970953264113
3027633,24.009302189710628
3027634,23.994328197146142
3027635,0.0
3027636,270.259110916457
3027637,16.635174579473475
3027638,2.0747708286140334
3027639,0.38159403097253614
3027640,46.205192701131985
3027641,0.0
3027642,420.280522948693
3027643,266.7157903918113
3027644,0.0
3027645,35.607781487601926
3027646,450.68046425772906
3027647,96.61567575379196
3027648,2996.639939868417
3027649,33.66737557461008
3027650,61.11815713400884
3000921,0.0
3000922,0.0
3000923,0.0
3000924,1446.0848741570644
3000925,0.0
3000926,186.71108288539435
3000927,0.0
3000928,760.8762387067278
3000929,418.1266019861271
3000930,196.17713632781607
3000931,80.01038730465564
3000932,7.318012695829716
3000933,2459.6432467472314
3000934,0.0
3000935,0.0
3000936,0.0
3000937,0.0
3000938,0.0
3000939,177.87086867765976
3000940,0.0
3000941,0.0
3000942,0.0
3000943,0.0
3000944,0.0
3000945,175.01514399798853
3000946,158.31439881832063
3000947,0.0
3000948,0.0
3000949,214.92105621238557
3000950,0.0
3000951,400.11455082352546
3000952,0.0
3000953,0.0
3002703,0.0
3002704,0.0
3002705,0.0
3002706,1374.2134300144821
3002707,0.0
3002708,197.69943655125897
3002709,0.0
3002710,779.8767553270592
3002711,418.9459767259404
3002712,187.4014937200209
3002713,80.82976204446898
3002714,8.137387435643033
3002715,2460.4626214870455
3002716,0.0
3002717,0.0
3002718,0.0
3002719,0.0
3002720,0.0
3002721,176.06543500968752
3002722,0.0
3002723,0.0
3002724,0.0
3002725,0.0
3002726,0.0
3002727,175.83451873780183
3002728,159.13377355813392
3002729,0.0
3002730,0.0
3002731,215.74043095219886
3002732,0.0
3002733,557.9895221382585
3002734,0.0
3002735,0.0
3004485,0.0
3004486,0.0
3004487,0.0
3004488,1395.2024790634116
3004489,0.0
3004490,195.97642020948592
3004491,0.0
3004492,778.1757349681699
3004493,416.0060346767408
3004494,184.46155167082134
3004495,77.88981999526938
3004496,5.197445386443433
3004497,2331.428589431919
3004498,0.0
3004499,0.0
3004500,0.0
3004501,0.0
3004502,0.0
3004503,168.374603647461
3004504,0.0
3004505,0.0
3004506,0.0
3004507,0.0
3004508,0.0
3004509,172.89457668860226
3004510,156.19383150893435
3004511,0.0
3004512,0.0
3004513,212.8004889029993
3004514,0.0
3004515,401.6466560276118
3004516,0.0
3004517,0.0
3006267,0.0
3006268,0.0
3006269,0.0
3006270,1367.634323527939
3006271,0.0
3006272,211.68684895145142
3006273,0.0
3006274,766.0356094435904
3006275,420.8620589311807
3006276,206.90138494983526
3006277,81.829256762101
3006278,11.22959827545107
3006279,2239.131743759111
3006280,0.0
3006281,0.0
3006282,0.0
3006283,0.0
3006284,0.0
3006285,185.39062305819846
3006286,0.0
3006287,0.0
3006288,0.0
3006289,0.0
3006290,0.0
3006291,185.36130061414292
3006292,179.95721278066785
3006293,0.0
3006294,0.0
3006295,224.74172549454855
3006296,4.404803406121316
3006297,513.2605788990606
3006298,2.0886846938273966
3006299,0.0
3008049,0.0
3008050,0.0
3008051,0.0
3008052,1367.634323527939
3008053,0.0
3008054,211.68684895145142
3008055,0.0
3008056,766.0356094435904
3008057,420.8620589311807
3008058,206.90138494983526
3008059,81.829256762101
3008060,11.22959827545107
3008061,2239.131743759111
3008062,0.0
3008063,0.0
3008064,0.0
3008065,0.0
3008066,0.0
3008067,185.39062305819846
3008068,0.0
3008069,0.0
3008070,0.0
3008071,0.0
3008072,0.0
3008073,185.36130061414292
3008074,179.95721278066785
3008075,0.0
3008076,0.0
3008077,224.74172549454855
3008078,4.404803406121316
3008079,513.2605788990606
3008080,2.0886846938273966
3008081,0.0
3009831,0.0
3009832,0.0
3009833,0.0
3009834,1484.40916089708
3009835,0.0
3009836,196.2889555168602
3009837,0.0
3009838,778.488270275544
3009839,416.3185699841151
3009840,184.7740869781956
3009841,78.20235530264367
3009842,5.509980693817707
3009843,2519.2896292780706
3009844,0.0
3009845,0.0
3009846,0.0
3009847,0.0
3009848,0.0
3009849,173.43802826786222
3009850,0.0
3009851,0.0
3009852,0.0
3009853,0.0
3009854,0.0
3009855,173.20711199597653
3009856,156.50636681630863
3009857,0.0
3009858,0.0
3009859,213.11302421037357
3009860,0.0
3009861,508.3050845608572
3009862,0.0
3009863,0.0
3011613,0.0
3011614,0.0
3011615,0.0
3011616,1400.673901427281
3011617,0.0
3011618,201.96825216344675
3011619,0.0
3011620,784.1675669221306
3011621,421.9978666307016
3011622,190.45338362478213
3011623,83.88165194923022
3011624,11.189277340404251
3011625,2417.5609554015505
3011626,0.0
3011627,0.0
3011628,0.0
3011629,0.0
3011630,0.0
3011631,174.36643560142178
3011632,0.0
3011633,0.0
3011634,0.0
3011635,0.0
3011636,0.0
3011637,178.88640864256308
3011638,162.18566346289518
3011639,0.0
3011640,0.0
3011641,218.79232085696012
3011642,0.0
3011643,407.63848798157255
3011644,0.0
3011645,0.0
3013395,0.0
3013396,0.0
3013397,0.0
3013398,1380.60825256416
3013399,0.0
3013400,195.97642020948592
3013401,0.0
3013402,778.1757349681699
3013403,416.0060346767408
3013404,184.46155167082134
3013405,77.88981999526938
3013406,5.197445386443433
3013407,2397.113397248697
3013408,0.0
3013409,0.0
3013410,0.0
3013411,0.0
3013412,0.0
3013413,168.374603647461
3013414,0.0
3013415,0.0
3013416,0.0
3013417,0.0
3013418,0.0
3013419,172.89457668860226
3013420,156.19383150893435
3013421,0.0
3013422,0.0
3013423,212.8004889029993
3013424,0.0
3013425,401.6466560276118
3013426,0.0
3013427,0.0
3015177,0.0
3015178,0.0
3015179,0.0
3015180,1361.0234753853397
3015181,0.0
3015182,195.29957456840995
3015183,0.0
3015184,777.4988893270937
3015185,415.32918903566485
3015186,183.78470602974537
3015187,77.21297435419342
3015188,4.520599745367464
3015189,2364.4552052462973
3015190,0.0
3015191,0.0
3015192,0.0
3015193,0.0
3015194,0.0
3015195,172.44864731941198
3015196,0.0
3015197,0.0
3015198,0.0
3015199,0.0
3015200,0.0
3015201,172.21773104752629
3015202,155.51698586785838
3015203,0.0
3015204,0.0
3015205,212.12364326192332
3015206,0.0
3015207,539.6302041440897
3015208,0.0
3015209,0.0
3016959,0.0
3016960,0.0
3016961,0.0
3016962,1334.1146033410796
3016963,0.0
3016964,188.6081618677877
3016965,0.0
3016966,761.102014386375
3016967,401.4075627476265
3016968,174.97502000214155
3016969,68.40328832658966
3016970,0.0
3016971,2260.398822049266
3016972,0.0
3016973,0.0
3016974,0.0
3016975,0.0
3016976,0.0
3016977,158.8880719787812
3016978,0.0
3016979,0.0
3016980,0.0
3016981,0.0
3016982,0.0
3016983,163.40804501992247
3016984,146.70729984025456
3016985,0.0
3016986,0.0
3016987,205.68310631508004
3016988,0.0
3016989,378.3511953166726
3016990,0.0
3016991,0.0
3018741,0.0
3018742,0.0
3018743,0.0
3018744,1297.5323494337715
3018745,0.0
3018746,209.378309147078
3018747,0.0
3018748,806.2733121834851
3018749,411.3233055393912
3018750,202.47457181848034
3018751,77.40244363074609
3018752,6.802785144096155
3018753,2259.92272375324
3018754,0.0
3018755,0.0
3018756,0.0
3018757,0.0
3018758,0.0
3018759,180.96380992684354
3018760,0.0
3018761,0.0
3018762,0.0
3018763,0.0
3018764,0.0
3018765,180.934487482788
3018766,175.53039964931293
3018767,0.0
3018768,0.0
3018769,222.68406144395416
3018770,0.42499070415312185
3018771,495.02483672544633
3018772,0.0
3018773,0.0
3020523,0.0
3020524,0.0
3020525,0.0
3020526,1297.5323494337715
3020527,0.0
3020528,209.378309147078
3020529,0.0
3020530,806.2733121834851
3020531,411.3233055393912
3020532,202.47457181848034
3020533,77.40244363074609
3020534,6.802785144096155
3020535,2228.8445079128624
3020536,0.0
3020537,0.0
3020538,0.0
3020539,0.0
3020540,0.0
3020541,180.96380992684354
3020542,0.0
3020543,0.0
3020544,0.0
3020545,0.0
3020546,0.0
3020547,180.934487482788
3020548,175.53039964931293
3020549,0.0
3020550,0.0
3020551,222.68406144395416
3020552,0.42499070415312185
3020553,495.02483672544633
3020554,0.0
3020555,0.0
3022305,0.0
3022306,0.0
3022307,0.0
3022308,1446.654572280331
3022309,0.0
3022310,177.49479243508864
3022311,0.0
3022312,794.2281867835737
3022313,400.4631722409788
3022314,183.6256468431023
3022315,67.45889781994188
3022316,0.0
3022317,2375.170669367055
3022318,0.0
3022319,0.0
3022320,0.0
3022321,0.0
3022322,0.0
3022323,165.31937919294597
3022324,0.0
3022325,0.0
3022326,0.0
3022327,0.0
3022328,0.0
3022329,162.46365451327475
3022330,145.76290933360684
3022331,0.0
3022332,0.0
3022333,204.73871580843232
3022334,0.0
3022335,333.7175594997243
3022336,0.0
3022337,0.0
3024087,0.0
3024088,0.0
3024089,0.0
3024090,1446.654572280331
3024091,0.0
3024092,177.49479243508864
3024093,0.0
3024094,794.2281867835737
3024095,400.4631722409788
3024096,183.6256468431023
3024097,67.45889781994188
3024098,0.0
3024099,2375.170669367055
3024100,0.0
3024101,0.0
3024102,0.0
3024103,0.0
3024104,0.0
3024105,165.31937919294597
3024106,0.0
3024107,0.0
3024108,0.0
3024109,0.0
3024110,0.0
3024111,162.46365451327475
3024112,145.76290933360684
3024113,0.0
3024114,0.0
3024115,204.73871580843232
3024116,0.0
3024117,333.7175594997243
3024118,0.0
3024119,0.0
3025869,0.0
3025870,0.0
3025871,0.0
3025872,1410.8517158793622
3025873,0.0
3025874,186.9837574862439
3025875,0.0
3025876,797.8738117675028
3025877,417.50353842624673
3025878,192.36695857069154
3025879,76.20020954753116
3025880,3.5078349387052565
3025881,2378.0477411343054
3025882,0.0
3025883,0.0
3025884,0.0
3025885,0.0
3025886,0.0
3025887,174.06069092053522
3025888,0.0
3025889,0.0
3025890,0.0
3025891,0.0
3025892,0.0
3025893,171.204966240864
3025894,154.5042210611961
3025895,0.0
3025896,0.0
3025897,215.92348201676037
3025898,0.0
3025899,401.7544520560339
3025900,0.0
3025901,0.0
3027651,0.0
3027652,0.0
3027653,0.0
3027654,1564.6343982302678
3027655,0.0
3027656,207.19709835415725
3027657,4.2892856347236945
3027658,860.6534960187425
3027659,431.52887608297596
3027660,192.45299326579135
3027661,90.2255472042605
3027662,17.533172595434543
3027663,2964.323567095215
3027664,0.0
3027665,0.0
3027666,0.0
3027667,0.0
3027668,0.0
3027669,185.46122016947896
3027670,0.0
3027671,0.0
3027672,0.0
3027673,0.0
3027674,0.0
3027675,185.23030389759325
3027676,164.18527310390436
3027677,0.0
3027678,0.0
3027679,227.50536519275082
3027680,0.0
3027681,618.3058119369546
3027682,0.0
3027683,0.0
3000954,33.63255627675742
3000955,30.43024845542301
3000956,19.70221238864489
3000957,4026.4311735249266
3000958,27.22981060242792
3000959,586.5005500504619
3000960,23.16874748665574
3000961,1718.086604650769
3000962,692.0702114631617
3000963,388.5881767630351
3000964,212.17166330536836
3000965,100.37852749162906
3000966,6397.066342536103
3000967,61.29826937179504
3000968,45.093605932521385
3000969,88.50535436462187
3000970,102.50553004827317
3000971,16.093532926516982
3000972,351.5822255250593
3000973,45.00982107719652
3000974,63.678804203771094
3000975,48.82007674218605
3000976,80.26247610903437
3000977,65.15801754358269
3000978,550.001243792181
3000979,348.4809845114867
3000980,23.65123014404446
3000981,31.68615356009863
3000982,433.59508501778936
3000983,127.56824090611461
3000984,1286.7636355221657
3000985,28.7740836168682
3000986,60.18548256462711
3002736,36.025133618448244
3002737,32.82282579711383
3002738,22.094789730335727
3002739,4013.077998565368
3002740,29.62238794411875
3002741,588.8931273921528
3002742,25.561324828346574
3002743,1720.4791819924594
3002744,694.4627888048526
3002745,390.9807541047259
3002746,214.56424064705917
3002747,102.7711048333199
3002748,6399.458919877793
3002749,63.6908467134859
3002750,47.48618327421221
3002751,90.8979317063127
3002752,104.89810738996401
3002753,18.486110268207817
3002754,351.3499944589646
3002755,47.402398418887344
3002756,66.07138154546196
3002757,51.212654083876856
3002758,82.6550534507252
3002759,67.55059488527353
3002760,552.3938211338716
3002761,350.87356185317753
3002762,26.043807485735297
3002763,34.07873090178945
3002764,435.98766235948017
3002765,129.9608182478054
3002766,1412.530596125491
3002767,31.166660958559007
3002768,62.57805990631795
3004518,30.47913542325118
3004519,26.130525447833673
3004520,16.641411071365688
3004521,3868.2543761898996
3004522,22.930087594838554
3004523,583.4177527502992
3004524,18.86902447906641
3004525,1715.0258033334892
3004526,687.7704884555725
3004527,384.28845375544574
3004528,207.87194029777902
3004529,96.07880448403971
3004530,6214.449769260397
3004531,56.99854636420568
3004532,40.79388292493203
3004533,84.20563135703253
3004534,98.20580704068381
3004535,11.793809918927629
3004536,339.90680479665747
3004537,40.71009806960716
3004538,59.37908119618172
3004539,44.52035373459671
3004540,75.96275310144506
3004541,60.858294535993295
3004542,545.7015207845915
3004543,344.18126150389736
3004544,19.351507136455126
3004545,27.386430552509303
3004546,429.2953620102
3004547,123.2685178985252
3004548,1294.7058879496703
3004549,24.474360609278836
3004550,55.885759557037744
3006300,27.157938610289147
3006301,17.360950460886933
3006302,11.392797029826013
3006303,3674.183182078373
3006304,10.669183905057793
3006305,568.1299193612466
3006306,7.179779935221916
3006307,1675.7827299222433
3006308,641.2612547714391
3006309,369.00062036639343
3006310,196.18269575393455
3006311,87.82701352713173
3006312,5634.902429148593
3006313,45.180537549874984
3006314,29.104638381087295
3006315,70.66578413320585
3006316,93.79115769158915
3006317,0.0
3006318,319.22183296696767
3006319,31.553587451311785
3006320,55.533925258469615
3006321,49.37184155634459
3006322,75.50454430942025
3006323,68.36478779996948
3006324,533.1522861144608
3006325,328.89342811484505
3006326,10.267668598345047
3006327,12.09859716345698
3006328,415.7378259721824
3006329,111.5792733546807
3006330,1324.2815480676052
3006331,12.434380590048043
3006332,47.86245512698852
3008082,27.157938610289147
3008083,17.119119438561547
3008084,11.150966007500628
3008085,3673.941351056048
3008086,10.427352882732407
3008087,567.8880883389212
3008088,6.93794891289653
3008089,1675.540898899918
3008090,641.0194237491137
3008091,368.7587893440681
3008092,195.94086473160917
3008093,87.58518250480633
3008094,5634.660598126267
3008095,44.938706527549584
3008096,28.86280735876191
3008097,70.42395311088045
3008098,93.54932666926375
3008099,0.0
3008100,318.9800019446423
3008101,31.3117564289864
3008102,55.29209423614421
3008103,49.13001053401919
3008104,75.26271328709484
3008105,68.12295677764408
3008106,532.9104550921355
3008107,328.6515970925197
3008108,10.025837576019661
3008109,11.85676614113159
3008110,415.49599494985705
3008111,111.33744233235531
3008112,1324.0397170452798
3008113,12.192549567722658
3008114,47.62062410466312
3009864,31.667429525588233
3009865,27.076988527845355
3009866,17.587874151377367
3009867,4081.487730851802
3009868,23.87655067485023
3009869,584.3642158303109
3009870,19.815487559078083
3009871,1715.9722664135008
3009872,688.7169515355841
3009873,385.2349168354574
3009874,208.8184033777907
3009875,97.02526756405136
3009876,6375.577450284548
3009877,57.94500944421734
3009878,41.740346004943696
3009879,85.15209443704418
3009880,100.88256747173017
3009881,12.740272998939307
3009882,345.6041571896961
3009883,41.65656114961883
3009884,60.32554427619341
3009885,45.46681681460838
3009886,78.6395135324914
3009887,61.80475761600498
3009888,548.3782812156378
3009889,345.127724583909
3009890,20.297970216466798
3009891,28.33289363252096
3009892,431.97212244124637
3009893,124.21498097853691
3009894,1333.1323968130157
3009895,25.420823689290525
3009896,61.58637517600057
3011646,31.099307181202718
3011647,26.50886618345984
3011648,17.01975180699185
3011649,3926.850060906494
3011650,23.30842833046471
3011651,583.7960934859254
3011652,19.247365214692564
3011653,1715.4041440691155
3011654,688.1488291911987
3011655,384.66679449107187
3011656,208.25028103340517
3011657,96.45714521966585
3011658,6269.213715842463
3011659,57.37688709983182
3011660,41.17222366055818
3011661,84.58397209265867
3011662,100.31444512734465
3011663,12.17215065455379
3011664,340.2851455322836
3011665,41.08843880523332
3011666,59.75742193180788
3011667,44.898694470222864
3011668,78.0713911881059
3011669,61.23663527161946
3011670,547.8101588712524
3011671,344.5596022395235
3011672,19.72984787208128
3011673,27.76477128813546
3011674,431.40400009686084
3011675,123.64685863415136
3011676,1296.8145260363312
3011677,24.852701344905007
3011678,61.01825283161506
3013428,28.748838072216476
3013429,24.158397074473587
3013430,14.669282698005606
3013431,3880.8587460848216
3013432,20.95795922147847
3013433,581.4456243769391
3013434,16.896896105706325
3013435,1713.0536749601292
3013436,685.7983600822124
3013437,382.31632538208567
3013438,205.89981192441894
3013439,94.1066761106796
3013440,6266.191848156846
3013441,55.02641799084557
3013442,38.821754551571935
3013443,82.23350298367242
3013444,97.96397601835841
3013445,9.821681545567543
3013446,337.9346764232974
3013447,38.73796969624707
3013448,57.406952822821616
3013449,42.54822536123662
3013450,75.72092207911965
3013451,58.88616616263319
3013452,545.4596897622662
3013453,342.2091331305373
3013454,17.37937876309504
3013455,25.414302179149217
3013456,429.05353098787464
3013457,121.29638952516511
